book_id,bookgenre,booksalesprice,date_on_market,author_id,publisherid
150803385,29,1.1,8/19/2015,3792,761
150803390,29,1.1,8/19/2015,3793,762
150803400,29,1.1,8/19/2015,3794,763
150803406,29,1.1,8/19/2015,3795,764
150803422,29,1.1,8/19/2015,3796,765
150803425,29,1.1,8/19/2015,3797,766
150803429,29,1.1,8/19/2015,3798,767
150803430,29,1.1,8/19/2015,3799,768
150803432,29,1.1,8/19/2015,3800,769
150803442,29,1.1,8/19/2015,3801,770
150803443,29,1.1,8/19/2015,3802,771
150803444,29,1.1,8/19/2015,3803,772
150803446,29,1.1,8/19/2015,3804,773
150803451,29,1.1,8/19/2015,3805,774
150803453,29,1.1,8/19/2015,3806,775
150803456,29,1.1,8/19/2015,3807,776
150803457,29,1.1,8/19/2015,3808,777
150803458,29,1.1,8/19/2015,3809,778
150803461,29,1.1,8/19/2015,3810,779
150803465,29,1.1,8/19/2015,3811,780
150803472,29,1.1,8/19/2015,3812,781
150803479,29,1.1,8/19/2015,3813,782
150803481,29,1.1,8/19/2015,3814,783
150803489,29,1.1,8/19/2015,3815,784
150803494,4,0.5,8/7/2015,3816,785
150803499,4,0.5,8/7/2015,3817,786
150803513,4,1.5,8/7/2015,3818,787
150803527,4,1.5,8/7/2015,3819,788
150803534,4,0.5,8/7/2015,3820,789
150803537,4,0.5,8/7/2015,3821,790
150803539,4,0.5,8/7/2015,3822,791
150803546,4,1,8/13/2015,3823,792
150803550,4,1,8/13/2015,3824,793
150803551,4,1,8/13/2015,3825,794
150803564,4,1,8/13/2015,3826,795
150803568,4,0.5,8/13/2015,3827,796
150803573,4,1,8/13/2015,3829,797
150803574,4,1,8/13/2015,3830,798
150803581,4,1,8/13/2015,3831,799
150803584,4,1,8/13/2015,3832,800
150803586,4,1,8/13/2015,3833,801
150803590,4,1,8/13/2015,3834,802
150803591,4,1,8/13/2015,3835,803
150803592,4,1,8/13/2015,3836,804
150803597,4,0.5,8/13/2015,3837,805
150803607,4,1,8/13/2015,3838,806
150803611,4,1,8/13/2015,3839,807
150803613,4,0.5,8/13/2015,3840,808
150803614,4,0.5,8/13/2015,3841,809
150803615,4,1,8/13/2015,3842,810
150803616,4,1,8/13/2015,3843,811
150803618,4,0.5,8/13/2015,3844,812
150803623,4,1,8/13/2015,3845,813
150803624,4,0.5,8/13/2015,3846,814
150803625,4,0.5,8/13/2015,3847,815
150803635,4,1,8/13/2015,3848,816
150803639,4,1,8/13/2015,3850,817
150803649,4,0.5,8/13/2015,3851,818
150803651,4,1,8/13/2015,3852,819
150803654,4,0.5,8/13/2015,3853,820
150803658,4,1,8/13/2015,3854,821
150803661,4,0.5,8/13/2015,3855,822
150803671,4,0.5,8/13/2015,3856,823
150803675,4,1,8/13/2015,3857,824
150803676,4,1,8/13/2015,3858,825
150803678,4,0.5,8/13/2015,3859,826
150803680,4,1,8/13/2015,3860,827
150803685,4,1,8/13/2015,3861,828
150803688,4,1,8/13/2015,3862,829
150803690,4,1,8/13/2015,3863,830
150803699,4,1,8/13/2015,3864,831
150803710,4,0.5,8/13/2015,3865,832
150803712,4,1,8/13/2015,3866,833
150803717,4,1,8/13/2015,3867,834
150803720,4,0.5,8/13/2015,3868,835
150803728,4,0.5,8/13/2015,3869,836
150803740,4,2,8/13/2015,3870,837
150803744,4,2,8/13/2015,3871,838
150803745,4,2,8/13/2015,3872,839
150803746,4,2,8/13/2015,3873,840
150803752,4,0,8/13/2015,3874,841
150803756,4,2,8/13/2015,3875,842
150803758,4,2.8,8/7/2015,3876,843
150803764,4,2.8,8/7/2015,3877,844
150803765,4,2.8,8/7/2015,3878,845
150803767,4,2.8,8/7/2015,3879,846
150803773,4,2.8,8/7/2015,3880,847
150803777,4,2.8,8/7/2015,3881,848
150803778,4,2.8,8/7/2015,3882,849
150803779,4,2.8,8/7/2015,3883,850
150803800,4,2.8,8/7/2015,3884,851
150803801,4,2.8,8/7/2015,3885,852
150803805,4,2.8,8/7/2015,3886,853
150803809,4,2.8,8/7/2015,3887,854
150803810,4,2.8,8/7/2015,3888,855
150803817,4,2.8,8/7/2015,3889,856
150803820,4,2.8,8/7/2015,3891,857
150803821,4,2.8,8/7/2015,3892,858
150803822,4,2.8,8/7/2015,3893,859
150803824,4,2.8,8/7/2015,3894,860
150803829,4,2.8,8/7/2015,3895,861
150803837,4,2.8,8/7/2015,3896,862
150803838,4,2.8,8/7/2015,3897,863
150803840,4,2.8,8/7/2015,3898,864
150803842,4,2.8,8/7/2015,3899,865
150803843,4,2.8,8/7/2015,3900,866
150803846,4,2.8,8/7/2015,3901,867
150803847,4,2.8,8/7/2015,3902,868
150803854,4,2.8,8/7/2015,3903,869
150803857,4,2.8,8/7/2015,3904,870
150803862,4,2.8,8/7/2015,3905,871
150803868,4,2.8,8/7/2015,3906,872
150803894,4,2.8,8/12/2015,3907,873
150803902,4,2.8,8/12/2015,3908,874
150803903,4,2.8,8/12/2015,3909,875
150803905,4,2.8,8/12/2015,3910,876
150803910,4,2.8,8/12/2015,3911,877
150803914,4,2.8,8/12/2015,3912,878
150803920,4,2.8,8/12/2015,3913,879
150803922,4,2.8,8/12/2015,3914,880
150803927,4,2.8,8/12/2015,3915,881
150803934,4,2.8,8/12/2015,3916,882
150803941,4,2.8,8/12/2015,3917,883
150803947,4,2.8,8/12/2015,3918,884
150803953,4,2.8,8/12/2015,3919,885
150803957,4,2.8,8/12/2015,3920,886
150803959,4,2.8,8/12/2015,3921,887
150803966,4,2.8,8/12/2015,3922,888
150803969,4,2.8,8/12/2015,3923,889
150803970,4,2.8,8/12/2015,3924,890
150803979,4,2.8,8/12/2015,3925,891
150803981,4,2.8,8/12/2015,3926,892
150803984,4,2.8,8/12/2015,3927,893
150803985,4,2.8,8/12/2015,3928,894
150803990,4,2.8,8/12/2015,3929,895
150803991,4,2.8,8/12/2015,3930,896
150804003,4,2.8,8/12/2015,3931,897
150804012,4,2.8,8/12/2015,3932,898
150804016,4,2.8,8/12/2015,3933,899
150804018,4,2.8,8/12/2015,3934,900
150804020,4,2.8,8/12/2015,3935,901
150804027,4,2.8,8/12/2015,3936,902
150804028,4,2.8,8/12/2015,3937,903
150804034,4,2.8,8/12/2015,3938,904
150804035,4,2.8,8/12/2015,3939,905
150804036,4,2.8,8/12/2015,3940,906
150804038,4,2.8,8/12/2015,3941,907
150804043,4,2.8,8/12/2015,3942,908
150804044,4,2.8,8/12/2015,3943,909
150804051,4,0,8/12/2015,3944,910
150804056,4,2.8,8/12/2015,3945,911
150804057,4,2.8,8/12/2015,3946,912
150804060,4,2.8,8/12/2015,3947,913
150804061,4,2.8,8/12/2015,3948,914
150804068,28,3,8/19/2015,3949,915
150804069,29,2.5,8/19/2015,3950,916
150804072,29,2.5,8/21/2015,3951,917
150804079,29,3.5,8/21/2015,3952,918
150804080,29,3.5,8/21/2015,3953,919
150804083,29,3.5,8/21/2015,3954,920
150804088,3,12.5,10/5/2015,3955,921
150804100,3,15.4,10/5/2015,3957,922
150804104,0,10.4,8/21/2015,3958,923
150804114,30,4.3,8/26/2015,3959,924
150804115,30,4.3,8/26/2015,3960,925
150804116,7,4,8/22/2015,3961,926
150804193,29,0,8/22/2015,3962,927
150804197,29,3.5,8/22/2015,3963,928
150804199,29,3.5,8/22/2015,3964,929
150804201,29,3.5,8/22/2015,3965,930
150804204,29,0,8/22/2015,3966,931
150804206,29,3.5,8/22/2015,3967,932
150804210,29,0,8/22/2015,3968,933
150804213,29,3.5,8/22/2015,3969,934
150804220,28,3.5,8/21/2015,3971,935
150804222,9,7.7,10/5/2015,3972,936
150804227,3,11,10/5/2015,3973,937
150804232,3,10.8,8/24/2015,3974,938
150804238,28,3.5,8/21/2015,3975,939
150804239,28,2.8,8/24/2015,3976,940
150804240,0,10,8/26/2015,3977,941
150804242,9,8.4,9/1/2015,3978,942
150804246,6,10,8/25/2015,3979,943
150804254,28,6.5,8/22/2015,3980,944
150804265,28,3.5,8/22/2015,3981,945
150804266,28,3.5,8/22/2015,3982,946
150804271,28,3,8/22/2015,3983,947
150804272,7,6.25,8/24/2015,3984,948
150804274,7,9.8,8/26/2015,3985,949
150804290,28,0,8/22/2015,3986,950
150804295,28,3,8/22/2015,3987,951
150804302,29,1.5,8/22/2015,3988,952
150804303,29,1.5,8/22/2015,3989,953
150804304,29,3,8/22/2015,3990,954
150804345,29,3.2,8/21/2015,3991,955
150804346,29,38.4,8/21/2015,3992,956
150804351,29,3.2,8/26/2015,3993,957
150804352,29,3.2,8/26/2015,3994,958
150804399,28,3.5,8/22/2015,3995,959
150804406,0,3,10/5/2015,3996,960
150804407,0,3,10/5/2015,3997,961
150804412,29,0,8/29/2015,3998,962
150804413,29,3.5,8/29/2015,3999,963
150804414,29,3.5,8/29/2015,4000,964
150804423,29,1,8/28/2015,4001,965
150804424,29,1,8/28/2015,4002,966
150804427,29,4,8/28/2015,4003,967
150804491,7,16.8,8/24/2015,4004,968
150804503,13,5,9/1/2015,4005,969
150804506,9,0.5,9/1/2015,4006,970
150804511,99,2.5,9/1/2015,4007,971
150804513,99,2.5,9/1/2015,4008,972
150804527,0,3,9/1/2015,4009,973
150804528,13,7.2,9/1/2015,4010,974
150804534,0,2.5,9/1/2015,4011,975
150804536,13,1.5,9/1/2015,4012,976
150804551,9,0.5,9/1/2015,4013,977
150804558,99,0,9/1/2015,4014,978
150804560,30,0,9/1/2015,4015,979
150804565,30,2.5,9/1/2015,4016,980
150804567,29,2.5,11/15/2016,4017,981
150804568,9,0.5,9/1/2015,4018,982
150804579,13,1.9,9/1/2015,4019,983
150804587,13,1.9,9/1/2015,4020,984
150804588,13,1.9,9/1/2015,4021,985
150804589,13,1.9,9/1/2015,4022,986
150804592,18,3,9/1/2015,4023,987
150804594,18,9.9,9/1/2015,4024,988
150804601,28,3,9/1/2015,4025,989
150804603,28,3,9/1/2015,4026,990
150804607,28,3,9/1/2015,4027,991
150804608,28,3,9/1/2015,4028,992
150804609,28,3,11/15/2016,4029,993
150804615,28,3,9/1/2015,4030,994
150804622,29,3,9/1/2015,4031,995
150804625,0,1,9/1/2015,4032,996
150804635,0,1,9/1/2015,4033,997
150804644,0,1,9/1/2015,4034,998
150804650,0,1,9/1/2015,4035,999
150804656,18,9.9,9/1/2015,4036,1000
150804663,99,0.8,9/1/2015,4037,1001
150804668,9,2,9/1/2015,4038,1002
150804673,13,2.9,9/1/2015,4039,1003
150804678,18,9.9,9/1/2015,4040,1004
150804686,0,7,9/1/2015,4041,1005
150804688,28,3.5,12/1/2015,4042,1006
150804690,0,3.5,10/5/2015,4043,1007
150804695,28,2.5,8/26/2015,4044,1008
150804696,28,4,8/31/2015,4045,1009
150804718,3,9.1,8/26/2015,4046,1010
150804726,17,9.66,8/25/2015,4047,1011
150804811,29,3.2,8/25/2015,4048,1012
150804816,29,3.2,8/25/2015,4049,1013
150804969,28,2,8/27/2015,4050,1014
150805019,13,14,10/5/2015,4051,1015
150805028,28,3.6,9/7/2015,4052,1016
150805030,16,7.68,8/26/2015,4053,1017
150805040,28,0,8/27/2015,4054,1018
150805047,0,0,8/27/2015,4055,1019
150805059,29,1,8/27/2015,4056,1020
150805062,99,6,8/28/2015,4057,1021
150805064,99,6,8/29/2015,4058,1022
150805067,99,3.9,8/31/2015,4059,1023
150805068,11,3,8/26/2015,4060,1024
150805071,11,3,8/27/2015,4061,1025
150805072,11,3,8/27/2015,4062,1026
150805073,11,3,8/28/2015,4063,1027
150805075,11,3,8/29/2015,4064,1028
150805084,29,0,8/27/2015,4065,1029
150805088,29,1.1,8/27/2015,4066,1030
150805089,29,1.1,8/27/2015,4067,1031
150805091,29,1.1,8/27/2015,4068,1032
150805093,29,1.1,8/27/2015,4069,1033
150805095,29,1.1,8/27/2015,4070,1034
150805096,29,1.1,8/27/2015,4071,1035
150805103,29,3.5,8/28/2015,4073,1036
150805104,29,3.5,8/28/2015,4074,1037
150805109,29,3.5,8/28/2015,4075,1038
150805111,29,3.5,8/28/2015,4076,1039
150805112,29,3.5,8/28/2015,4077,1040
150805115,29,3.5,8/28/2015,4078,1041
150805120,29,3.5,8/28/2015,4079,1042
150805125,28,3.6,9/1/2015,4080,1043
150805127,28,3.6,9/1/2015,4081,1044
150805135,28,9.72,9/5/2015,4082,1045
150805137,28,2.7,9/15/2015,4083,1046
150805142,28,1.8,9/7/2015,4084,1047
150805149,28,0,9/21/2015,4085,1048
150805156,29,3.2,8/27/2015,4086,1049
150805158,29,3.2,8/27/2015,4087,1050
150805159,29,3.2,8/27/2015,4088,1051
150805160,29,3.2,8/27/2015,4089,1052
150805161,29,3.2,8/27/2015,4090,1053
150805162,29,3.2,8/27/2015,4091,1054
150805163,29,3.2,8/27/2015,4092,1055
150805166,29,0,8/28/2015,4093,1056
150805167,29,3.2,8/28/2015,4094,1057
150805180,29,3.2,8/29/2015,4095,1058
150805182,29,3.2,8/29/2015,4096,1059
150805184,29,3.2,8/31/2015,4097,1060
150805185,29,3.2,8/31/2015,4098,1061
150805186,29,3.2,8/31/2015,4099,1062
150805187,29,3.2,8/31/2015,4100,1063
150805189,28,3.5,8/31/2015,4101,1064
150805196,28,3.5,9/2/2015,4102,1065
150805205,28,2.5,9/1/2015,4103,1066
150805210,3,0.5,8/27/2015,4104,1067
150805216,3,0.5,8/27/2015,4106,1068
150805219,3,0.5,8/28/2015,4107,1069
150805222,3,0.5,8/28/2015,4108,1070
150805228,3,0.5,8/29/2015,4109,1071
150805236,3,0.5,8/29/2015,4110,1072
150805239,3,0.5,8/31/2015,4111,1073
150805240,3,0.5,8/31/2015,4112,1074
150805242,3,0.5,8/31/2015,4113,1075
150805248,3,0.5,9/1/2015,4114,1076
150805252,3,0.5,9/1/2015,4115,1077
150805253,3,0.5,9/1/2015,4116,1078
150805267,3,0.5,9/3/2015,4117,1079
150805280,3,0.5,9/4/2015,4118,1080
150805282,3,0.5,9/4/2015,4119,1081
150805283,3,0.5,9/4/2015,4120,1082
150805287,3,0.5,9/5/2015,4121,1083
150805289,3,0.5,9/5/2015,4122,1084
150805295,3,0.5,9/5/2015,4123,1085
150805303,3,0.5,9/7/2015,4124,1086
150805306,28,3.5,8/31/2015,4125,1087
150805313,0,6.3,10/5/2015,4126,1088
150805319,0,15,10/5/2015,4127,1089
150805325,28,3.5,8/28/2015,4128,1090
150805338,28,3.6,9/1/2015,4130,1091
150805347,29,3.2,8/27/2015,4131,1092
150805359,99,0,8/28/2015,4132,1093
150805365,99,0,8/28/2015,4133,1094
150805366,99,3,8/28/2015,4134,1095
150805368,99,3,8/28/2015,4135,1096
150805374,0,16,8/28/2015,4136,1097
150805376,0,16,8/28/2015,4137,1098
150805377,0,17.6,8/28/2015,4138,1099
150805384,5,17.6,8/28/2015,4139,1100
150805388,11,4.9,8/31/2015,4140,1101
150805389,11,4.9,8/31/2015,4141,1102
150805391,11,4.9,8/31/2015,4142,1103
150805400,11,4.9,8/31/2015,4143,1104
150805409,29,1.1,8/28/2015,4144,1105
150805413,29,1.1,8/28/2015,4145,1106
150805417,29,0,8/28/2015,4146,1107
150805418,29,1.1,8/28/2015,4147,1108
150805419,29,1.1,8/28/2015,4148,1109
150805420,29,1.1,8/28/2015,4149,1110
150805425,29,1.1,8/28/2015,4150,1111
150805431,29,1.1,8/28/2015,4151,1112
150805437,29,1.1,8/28/2015,4152,1113
150805616,29,3.5,8/31/2015,4153,1114
150805629,3,6.9,9/1/2015,4154,1115
150805634,0,8.4,9/2/2015,4155,1116
150805642,7,3.5,8/31/2015,4156,1117
150805647,7,9.1,9/4/2015,4157,1118
150805651,3,12.6,8/27/2015,4158,1119
150805653,28,3.8,8/30/2015,4159,1120
150805657,28,3.8,8/30/2015,4160,1121
150805666,28,0,9/1/2015,4161,1122
150805667,28,2.7,9/1/2015,4162,1123
150805707,0,7,8/27/2015,4163,1124
150805708,29,0,8/27/2015,4164,1125
150805727,29,3.5,9/1/2015,4165,1126
150805728,29,3.5,9/1/2015,4166,1127
150805733,29,3.5,9/1/2015,4167,1128
150805740,29,3.5,9/1/2015,4168,1129
150805764,29,3.5,9/1/2015,4169,1130
150805766,28,3,8/30/2015,4170,1131
150805773,13,13,10/5/2015,4171,1132
150805776,7,10,9/1/2015,4172,1133
150805786,7,0,8/31/2015,4173,1134
150805789,0,8,9/1/2015,4174,1135
150805824,18,9.9,9/1/2015,4175,1136
150805841,0,4.9,9/1/2015,4176,1137
150805846,0,0.5,9/1/2015,4177,1138
150805851,0,0.5,9/1/2015,4178,1139
150805853,0,0.5,9/1/2015,4179,1140
150805855,0,0.5,9/1/2015,4180,1141
150805858,0,0.5,9/1/2015,4181,1142
150805865,20,0,12/9/2015,4182,1143
150805866,0,4,9/1/2015,4183,1144
150805869,0,1,9/1/2015,4184,1145
150805876,12,10.36,10/5/2015,4185,1146
150805878,7,10.5,10/5/2015,4186,1147
150805892,0,4.8,9/9/2015,4187,1148
150805904,7,2.5,9/1/2015,4188,1149
150805910,7,1,9/1/2015,4189,1150
150805917,28,6.4,9/2/2015,4190,1151
150805922,30,7,9/2/2015,4191,1152
150805961,28,2.7,9/2/2015,4192,1153
150805970,28,3.5,9/2/2015,4194,1154
150805978,28,3.5,9/2/2015,4195,1155
150805979,28,3.5,9/2/2015,4196,1156
150805980,28,3,9/2/2015,4197,1157
150806020,29,1.1,9/4/2015,4198,1158
150806022,29,1.1,9/4/2015,4199,1159
150806024,29,1.1,9/4/2015,4200,1160
150806028,29,1.1,9/4/2015,4201,1161
150806029,29,1.1,9/4/2015,4202,1162
150806030,29,14.85,9/4/2015,4203,1163
150806037,29,1.1,9/4/2015,4204,1164
150806039,29,1.1,9/4/2015,4205,1165
150806043,29,1.1,9/4/2015,4206,1166
150806044,29,1.1,9/4/2015,4207,1167
150806046,29,11.88,9/4/2015,4208,1168
150806049,29,0,9/4/2015,4209,1169
150806061,29,1.1,9/4/2015,4210,1170
150806067,29,1.1,9/4/2015,4211,1171
150806074,29,1.1,9/4/2015,4212,1172
150806080,29,1.1,9/4/2015,4213,1173
150806082,29,0,9/4/2015,4214,1174
150806084,29,0,9/4/2015,4215,1175
150806086,29,1.1,9/4/2015,4216,1176
150806087,29,1.1,9/4/2015,4217,1177
150806089,29,1.1,9/4/2015,4218,1178
150806090,29,1.1,9/4/2015,4219,1179
150806091,29,1.1,9/4/2015,4220,1180
150806093,29,1.1,9/4/2015,4221,1181
150806100,29,14.85,9/4/2015,4222,1182
150806116,29,1.1,9/4/2015,4223,1183
150806118,29,1.1,9/4/2015,4224,1184
150806119,29,14.85,9/4/2015,4225,1185
150806126,29,1.1,9/4/2015,4226,1186
150806138,29,1.1,9/4/2015,4227,1187
150806139,29,1.1,9/4/2015,4228,1188
150806153,29,3.2,9/1/2015,4229,1189
150806154,29,3.2,9/1/2015,4230,1190
150806155,29,0,9/1/2015,4231,1191
150806157,29,3.2,9/1/2015,4232,1192
150806162,29,3.2,9/1/2015,4233,1193
150806177,28,4,9/3/2015,4234,1194
150900000,28,3.5,9/2/2015,4235,1195
150900004,9,10.5,10/5/2015,4236,1196
150900005,18,0,10/5/2015,4237,1197
150900014,6,11.3,9/3/2015,4238,1198
150900019,7,3.6,9/3/2015,4239,1199
150900042,28,3.5,9/4/2015,4240,1200
150900047,29,3.2,9/5/2015,4241,1201
150900048,29,0,9/4/2015,4242,1202
150900050,29,3.2,9/4/2015,4243,1203
150900052,29,3.2,9/4/2015,4244,1204
150900053,29,3.2,9/4/2015,4245,1205
150900057,29,3.2,9/5/2015,4246,1206
150900063,29,3.2,9/7/2015,4247,1207
150900066,29,3.2,9/7/2015,4249,1208
150900070,28,3.8,9/7/2015,4251,1209
150900072,28,3.8,9/7/2015,4252,1210
150900075,28,3.5,9/7/2015,4253,1211
150900077,28,1,9/8/2015,4254,1212
150900083,28,7,9/8/2015,4255,1213
150900085,29,3.2,9/8/2015,4256,1214
150900092,29,3.2,9/8/2015,4257,1215
150900103,29,19.2,9/4/2015,4258,1216
150900104,6,279,9/2/2015,4259,1217
150900105,6,279,9/2/2015,4260,1218
150900106,6,279,9/2/2015,4261,1219
150900107,6,243,9/2/2015,4262,1220
150900108,6,405,9/2/2015,4263,1221
150900119,6,243,9/3/2015,4264,1222
150900124,6,243,9/4/2015,4265,1223
150900142,29,0,9/4/2015,4266,1224
150900144,29,1.1,9/4/2015,4267,1225
150900146,29,1.1,9/4/2015,4268,1226
150900153,29,1.1,9/4/2015,4269,1227
150900155,29,1.1,9/4/2015,4270,1228
150900163,29,0,9/4/2015,4271,1229
150900165,29,0,9/4/2015,4272,1230
150900166,29,1.1,9/4/2015,4273,1231
150900170,29,1.1,9/4/2015,4274,1232
150900177,29,1.1,9/4/2015,4275,1233
150900178,29,11.88,9/4/2015,4276,1234
150900180,27,3,8/27/2015,4277,1235
150900183,27,3,8/27/2015,4278,1236
150900196,27,9,9/1/2015,4279,1237
150900216,28,2.5,9/4/2015,4280,1238
150900218,28,3.5,9/7/2015,4281,1239
150900224,99,3.6,9/4/2015,4282,1240
150900227,99,1.2,9/4/2015,4283,1241
150900234,99,1.2,9/4/2015,4284,1242
150900237,99,1.2,9/4/2015,4285,1243
150900238,99,1.2,9/4/2015,4286,1244
150900241,99,1.2,9/4/2015,4287,1245
150900244,99,3.6,9/4/2015,4288,1246
150900254,0,7.7,10/5/2015,4289,1247
150900256,3,8,9/3/2015,4290,1248
150900258,28,4,9/3/2015,4291,1249
150900261,99,3.5,9/5/2015,4292,1250
150900264,0,1.5,9/5/2015,4293,1251
150900274,28,0,9/3/2015,4294,1252
150900276,28,3,9/3/2015,4295,1253
150900280,20,0,9/11/2015,4296,1254
150900291,30,3.6,9/3/2015,4297,1255
150900303,28,2,9/4/2015,4298,1256
150900311,0,16,9/5/2015,4299,1257
150900316,0,16,9/5/2015,4300,1258
150900320,0,16,9/5/2015,4301,1259
150900324,0,14.4,9/5/2015,4302,1260
150900328,28,4,9/5/2015,4303,1261
150900330,28,3.5,9/5/2015,4304,1262
150900336,28,4,9/5/2015,4305,1263
150900340,28,6.3,9/5/2015,4306,1264
150900343,28,3.5,9/5/2015,4307,1265
150900345,28,3.5,9/5/2015,4308,1266
150900396,3,10.5,10/5/2015,4309,1267
150900399,0,8.4,10/5/2015,4310,1268
150900404,7,0,10/5/2015,4311,1269
150900410,17,5.9,9/7/2015,4312,1270
150900411,17,11.84,9/8/2015,4313,1271
150900422,7,2,9/12/2015,4314,1272
150900423,0,2.5,9/7/2015,4315,1273
150900432,28,0,9/10/2015,4316,1274
150900433,28,3.6,9/10/2015,4317,1275
150900443,6,15.4,9/8/2015,4318,1276
150900445,6,12.6,9/9/2015,4319,1277
150900447,28,2,9/5/2015,4320,1278
150900452,28,2.5,9/5/2015,4321,1279
150900454,28,2.5,9/5/2015,4322,1280
150900456,0,7.4,9/9/2015,4323,1281
150900464,28,3,9/8/2015,4324,1282
150900471,28,0,9/8/2015,4325,1283
150900472,28,2.5,9/8/2015,4326,1284
150900474,28,3,9/8/2015,4327,1285
150900526,29,3.2,9/7/2015,4328,1286
150900528,29,3.2,9/7/2015,4329,1287
150900530,0,9,10/5/2015,4330,1288
150900534,29,3.2,9/8/2015,4331,1289
150900540,6,8.4,9/11/2015,4332,1290
150900544,29,0,9/10/2015,4333,1291
150900548,29,3.2,9/10/2015,4334,1292
150900551,29,3.2,9/10/2015,4335,1293
150900553,29,3.2,9/11/2015,4336,1294
150900554,29,3.2,9/11/2015,4337,1295
150900556,29,3.2,9/11/2015,4338,1296
150900559,29,3.2,9/23/2015,4339,1297
150900565,29,3.2,9/11/2015,4340,1298
150900570,29,3.2,9/9/2015,4341,1299
150900572,29,3.2,9/9/2015,4342,1300
150900573,29,3.2,9/9/2015,4343,1301
150900574,29,3.2,9/9/2015,4344,1302
150900580,29,3.2,9/9/2015,4345,1303
150900589,4,10.8,9/24/2015,4346,1304
150900592,14,5.4,9/29/2015,4347,1305
150900593,15,9.6,9/8/2015,4348,1306
150900598,6,6,10/1/2015,4349,1307
150900604,5,16.8,9/9/2015,4350,1308
150900612,3,19.2,9/10/2015,4351,1309
150900619,28,0,9/8/2015,4352,1310
150900621,28,2.5,9/8/2015,4353,1311
150900680,28,0,9/10/2015,4354,1312
150900681,28,3,9/10/2015,4355,1313
150900684,28,3.6,9/15/2015,4356,1
150900685,28,3.6,9/15/2015,4357,2
150900690,29,3.5,9/10/2015,4358,3
150900697,30,3.2,9/10/2015,4359,4
150900702,28,2.7,9/10/2015,4360,5
150900706,28,3,9/10/2015,4361,6
150900710,28,3.5,9/10/2015,4362,7
150900713,28,3,9/10/2015,4363,8
150900714,28,6,9/10/2015,4364,9
150900719,28,3.5,9/10/2015,4365,10
150900757,29,3.2,9/9/2015,4366,11
150900775,29,3.2,9/9/2015,4367,12
150900776,29,3.2,9/9/2015,4368,13
150900835,0,6,2/25/2018,4370,14
150900839,4,11,10/5/2015,4371,15
150900841,11,7.7,10/5/2015,4372,16
150900843,29,2.5,9/12/2015,4373,17
150900845,20,4.9,9/17/2015,4374,18
150900847,11,9.6,9/18/2015,4375,19
150900853,20,0,9/19/2015,4376,20
150900854,3,10.5,9/17/2015,4377,21
150900856,7,10.5,9/19/2015,4378,22
150900859,29,25.6,9/11/2015,4379,23
150900868,0,16,9/3/2015,4380,24
150900878,0,14.4,9/3/2015,4381,25
150900883,29,3.2,9/11/2015,4382,26
150900888,29,2.5,9/11/2015,4383,27
150900898,4,0,9/17/2015,4384,28
150900902,15,0,9/17/2015,4385,29
150900907,15,9,9/19/2015,4386,30
150900908,15,0,9/19/2015,4387,31
150900912,15,9,9/21/2015,4388,32
150900916,4,9.6,9/22/2015,4389,33
150900917,4,0,9/22/2015,4390,34
150900918,15,9,9/19/2015,4391,35
150900922,17,8.4,9/22/2015,4392,36
150900924,15,10.5,9/23/2015,4393,37
150900925,16,10.5,9/23/2015,4394,38
150900926,18,8.4,9/23/2015,4395,39
150900932,29,3.2,9/12/2015,4396,40
150900941,29,1.1,9/12/2015,4397,41
150900951,29,1.1,9/15/2015,4398,42
150900954,29,1.1,9/15/2015,4399,43
150900967,29,1.1,9/15/2015,4400,44
150900969,29,1.1,9/15/2015,4401,45
150900970,29,1.1,9/15/2015,4402,46
150900973,29,1.1,9/15/2015,4403,47
150900978,29,1.1,9/16/2015,4404,48
150900981,29,1.1,9/16/2015,4405,49
150900987,29,0,9/10/2015,4406,50
150900988,29,1.1,9/10/2015,4407,51
150900994,29,1.1,9/10/2015,4408,52
150900996,29,1.1,9/10/2015,4409,53
150901000,29,1.1,9/10/2015,4410,54
150901007,29,1.1,9/10/2015,4411,55
150901009,29,1.1,9/10/2015,4412,56
150901010,29,1.1,9/10/2015,4413,57
150901015,29,1.1,9/10/2015,4414,58
150901023,29,1.1,9/10/2015,4415,59
150901025,29,1.1,9/10/2015,4416,60
150901026,29,1.1,9/10/2015,4417,61
150901029,29,0,9/10/2015,4418,62
150901037,29,1.1,9/10/2015,4419,63
150901058,29,1.1,9/10/2015,4420,64
150901059,29,1.1,9/10/2015,4421,65
150901062,29,1.1,9/10/2015,4422,66
150901068,4,4,9/4/2015,4423,67
150901101,28,3.5,9/13/2015,4424,68
150901104,28,3.5,9/14/2015,4425,69
150901213,30,0,9/11/2015,4426,70
150901218,0,10,9/18/2015,4427,71
150901220,3,0,9/17/2015,4428,72
150901221,28,0,9/11/2015,4429,73
150901224,29,2.88,9/11/2015,4430,74
150901225,12,5,9/18/2015,4431,75
150901229,3,0,9/18/2015,4432,76
150901237,17,10.4,9/22/2015,4433,77
150901240,11,3,9/17/2015,4434,78
150901253,0,2,9/17/2015,4435,79
150901380,28,2.5,9/14/2015,4436,80
150901388,28,0,9/15/2015,4438,81
150901397,3,14,9/14/2015,4439,82
150901398,3,18,9/14/2015,4440,83
150901400,0,9.8,9/14/2015,4441,84
